"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",,"M"
"LTU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",,"M"
"LTU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",,"M"
"LTU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",4538.897,
"LTU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",4741.09,
"LTU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",4803.42,
"LTU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",5212.319,
"LTU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",5383.433,
"LTU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",5291.574,
"LTU","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",,"M"
"LTU","EDUEXP","SRY","USD_STUDENT","A","1995",,"M"
"LTU","EDUEXP","SRY","USD_STUDENT","A","2000",,"M"
"LTU","EDUEXP","SRY","USD_STUDENT","A","2005",,"M"
"LTU","EDUEXP","SRY","USD_STUDENT","A","2008",,"M"
"LTU","EDUEXP","SRY","USD_STUDENT","A","2009",,"M"
"LTU","EDUEXP","SRY","USD_STUDENT","A","2010",,"M"
"LTU","EDUEXP","SRY","USD_STUDENT","A","2011",,"M"
"LTU","EDUEXP","SRY","USD_STUDENT","A","2012",4649.423,
"LTU","EDUEXP","SRY","USD_STUDENT","A","2013",5005.603,
"LTU","EDUEXP","SRY","USD_STUDENT","A","2014",5282.852,
"LTU","EDUEXP","SRY","USD_STUDENT","A","2015",5187.645,
"LTU","EDUEXP","SRY","USD_STUDENT","A","2016",,"M"
"ARG","EDUEXP","SRY","USD_STUDENT","A","1995",,"M"
"ARG","EDUEXP","SRY","USD_STUDENT","A","2000",,"M"
"ARG","EDUEXP","SRY","USD_STUDENT","A","2005",,"M"
"ARG","EDUEXP","SRY","USD_STUDENT","A","2008",,"M"
"ARG","EDUEXP","SRY","USD_STUDENT","A","2009",,"M"
"ARG","EDUEXP","SRY","USD_STUDENT","A","2010",,"M"
"ARG","EDUEXP","SRY","USD_STUDENT","A","2011",,"M"
"ARG","EDUEXP","SRY","USD_STUDENT","A","2012",4474.326,
"ARG","EDUEXP","SRY","USD_STUDENT","A","2013",4981.647,
"ARG","EDUEXP","SRY","USD_STUDENT","A","2014",4801.725,
"ARG","EDUEXP","SRY","USD_STUDENT","A","2015",,"M"
"ARG","EDUEXP","SRY","USD_STUDENT","A","2016",,"M"
"COL","EDUEXP","SRY","USD_STUDENT","A","1995",,"M"
"COL","EDUEXP","SRY","USD_STUDENT","A","2000",,"M"
"COL","EDUEXP","SRY","USD_STUDENT","A","2005",,"M"
"COL","EDUEXP","SRY","USD_STUDENT","A","2008",,"M"
"COL","EDUEXP","SRY","USD_STUDENT","A","2009",,"M"
"COL","EDUEXP","SRY","USD_STUDENT","A","2010",,"M"
"COL","EDUEXP","SRY","USD_STUDENT","A","2011",,"M"
"COL","EDUEXP","SRY","USD_STUDENT","A","2012",,"M"
"COL","EDUEXP","SRY","USD_STUDENT","A","2013",2681.234,
"COL","EDUEXP","SRY","USD_STUDENT","A","2014",2795.453,
"COL","EDUEXP","SRY","USD_STUDENT","A","2015",2777.937,
"COL","EDUEXP","SRY","USD_STUDENT","A","2016",2817.21,
"CRI","EDUEXP","PRY","USD_STUDENT","A","1995",,"M"
"CRI","EDUEXP","PRY","USD_STUDENT","A","2000",,"M"
"CRI","EDUEXP","PRY","USD_STUDENT","A","2005",,"M"
"CRI","EDUEXP","PRY","USD_STUDENT","A","2008",,"M"
"CRI","EDUEXP","PRY","USD_STUDENT","A","2009",,"M"
"CRI","EDUEXP","PRY","USD_STUDENT","A","2010",,"M"
"CRI","EDUEXP","PRY","USD_STUDENT","A","2011",,"M"
"CRI","EDUEXP","PRY","USD_STUDENT","A","2012",,"M"
"CRI","EDUEXP","PRY","USD_STUDENT","A","2013",4219.451,
"CRI","EDUEXP","PRY","USD_STUDENT","A","2014",,"M"
"CRI","EDUEXP","PRY","USD_STUDENT","A","2015",,"M"
"CRI","EDUEXP","PRY","USD_STUDENT","A","2016",,"M"
"CRI","EDUEXP","TRY","USD_STUDENT","A","1995",,"M"
"CRI","EDUEXP","TRY","USD_STUDENT","A","2000",,"M"
"CRI","EDUEXP","TRY","USD_STUDENT","A","2005",,"M"
"CRI","EDUEXP","TRY","USD_STUDENT","A","2008",,"M"
"CRI","EDUEXP","TRY","USD_STUDENT","A","2009",,"M"
"CRI","EDUEXP","TRY","USD_STUDENT","A","2010",,"M"
"CRI","EDUEXP","TRY","USD_STUDENT","A","2011",,"M"
"CRI","EDUEXP","TRY","USD_STUDENT","A","2012",,"M"
"CRI","EDUEXP","TRY","USD_STUDENT","A","2013",7876.007,
"CRI","EDUEXP","TRY","USD_STUDENT","A","2014",,"M"
"CRI","EDUEXP","TRY","USD_STUDENT","A","2015",,"M"
"CRI","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"CRI","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",,"M"
"CRI","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",,"M"
"CRI","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",,"M"
"CRI","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",,"M"
"CRI","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",,"M"
"CRI","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",,"M"
"CRI","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",,"M"
"CRI","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",,"M"
"CRI","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",4157.887,
"CRI","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",,"M"
"CRI","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",,"M"
"CRI","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",,"M"
"CRI","EDUEXP","SRY","USD_STUDENT","A","1995",,"M"
"CRI","EDUEXP","SRY","USD_STUDENT","A","2000",,"M"
"CRI","EDUEXP","SRY","USD_STUDENT","A","2005",,"M"
"CRI","EDUEXP","SRY","USD_STUDENT","A","2008",,"M"
"CRI","EDUEXP","SRY","USD_STUDENT","A","2009",,"M"
"CRI","EDUEXP","SRY","USD_STUDENT","A","2010",,"M"
"CRI","EDUEXP","SRY","USD_STUDENT","A","2011",,"M"
"CRI","EDUEXP","SRY","USD_STUDENT","A","2012",,"M"
"CRI","EDUEXP","SRY","USD_STUDENT","A","2013",4091.802,
"CRI","EDUEXP","SRY","USD_STUDENT","A","2014",,"M"
"CRI","EDUEXP","SRY","USD_STUDENT","A","2015",,"M"
"CRI","EDUEXP","SRY","USD_STUDENT","A","2016",,"M"
"LTU","EDUEXP","TRY","USD_STUDENT","A","1995",,"M"
"LTU","EDUEXP","TRY","USD_STUDENT","A","2000",,"M"
"LTU","EDUEXP","TRY","USD_STUDENT","A","2005",4496.337,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2008",5994.955,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2009",5919.773,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2010",7181.724,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2011",9134.783,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2012",8963.953,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2013",9146.964,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2014",10049.338,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2015",9656.92,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2016",,"M"
"ZAF","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",,"M"
"ZAF","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",,"M"
"ZAF","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",,"M"
"ZAF","EDUEXP","PRY_NTRY","USD_STUDENT","A","2008",,"M"
"ZAF","EDUEXP","PRY_NTRY","USD_STUDENT","A","2009",,"M"
"ZAF","EDUEXP","PRY_NTRY","USD_STUDENT","A","2010",,"M"
"ZAF","EDUEXP","PRY_NTRY","USD_STUDENT","A","2011",,"M"
"ZAF","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",,"M"
"ZAF","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",,"M"
"ZAF","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",,"M"
"ZAF","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",,"M"
"ZAF","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",,"M"
"ZAF","EDUEXP","SRY","USD_STUDENT","A","1995",,"M"
"ZAF","EDUEXP","SRY","USD_STUDENT","A","2000",,"M"
"ZAF","EDUEXP","SRY","USD_STUDENT","A","2005",,"M"
"ZAF","EDUEXP","SRY","USD_STUDENT","A","2008",,"M"
"ZAF","EDUEXP","SRY","USD_STUDENT","A","2009",,"M"
"ZAF","EDUEXP","SRY","USD_STUDENT","A","2010",,"M"
"ZAF","EDUEXP","SRY","USD_STUDENT","A","2011",,"M"
"ZAF","EDUEXP","SRY","USD_STUDENT","A","2012",,"M"
"ZAF","EDUEXP","SRY","USD_STUDENT","A","2013",,"M"
"ZAF","EDUEXP","SRY","USD_STUDENT","A","2014",,"M"
"ZAF","EDUEXP","SRY","USD_STUDENT","A","2015",,"M"
"ZAF","EDUEXP","SRY","USD_STUDENT","A","2016",,"M"
"NOR","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"NOR","EDUEXP","TRY","PC_GDP","A","2000",1.667,
"NOR","EDUEXP","TRY","PC_GDP","A","2005",,"M"
"NOR","EDUEXP","TRY","PC_GDP","A","2008",1.553,
"NOR","EDUEXP","TRY","PC_GDP","A","2009",1.658,
"NOR","EDUEXP","TRY","PC_GDP","A","2010",1.624,
"NOR","EDUEXP","TRY","PC_GDP","A","2011",1.61,
"NOR","EDUEXP","TRY","PC_GDP","A","2012",1.577,
"NOR","EDUEXP","TRY","PC_GDP","A","2013",1.603,
"NOR","EDUEXP","TRY","PC_GDP","A","2014",1.669,
"NOR","EDUEXP","TRY","PC_GDP","A","2015",1.739,
"NOR","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2000",4.921,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2005",4.894,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2008",4.61,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2009",4.989,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2010",4.866,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2011",4.732,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2012",4.6,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2013",4.685,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2014",4.499,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2015",4.636,
"NOR","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"CHE","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"CHE","EDUEXP","TRY","PC_GDP","A","2000",,"M"
"CHE","EDUEXP","TRY","PC_GDP","A","2005",,"M"
"CHE","EDUEXP","TRY","PC_GDP","A","2008",,"M"
"CHE","EDUEXP","TRY","PC_GDP","A","2009",,"M"
"CHE","EDUEXP","TRY","PC_GDP","A","2010",,"M"
"CHE","EDUEXP","TRY","PC_GDP","A","2011",,"M"
"CHE","EDUEXP","TRY","PC_GDP","A","2012",1.232,
"CHE","EDUEXP","TRY","PC_GDP","A","2013",,"M"
"CHE","EDUEXP","TRY","PC_GDP","A","2014",,"M"
"CHE","EDUEXP","TRY","PC_GDP","A","2015",,"M"
"CHE","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2000",,"M"
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2005",,"M"
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2008",,"M"
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2009",,"M"
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2010",,"M"
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2011",,"M"
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.834,
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2013",,"M"
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2014",,"M"
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2015",,"M"
"CHE","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"BRA","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"BRA","EDUEXP","TRY","PC_GDP","A","2000",0.673,
"BRA","EDUEXP","TRY","PC_GDP","A","2005",0.748,
"BRA","EDUEXP","TRY","PC_GDP","A","2008",0.759,
"BRA","EDUEXP","TRY","PC_GDP","A","2009",0.793,
"BRA","EDUEXP","TRY","PC_GDP","A","2010",0.856,
"BRA","EDUEXP","TRY","PC_GDP","A","2011",0.931,
"BRA","EDUEXP","TRY","PC_GDP","A","2012",0.864,
"BRA","EDUEXP","TRY","PC_GDP","A","2013",0.86,
"BRA","EDUEXP","TRY","PC_GDP","A","2014",0.824,
"BRA","EDUEXP","TRY","PC_GDP","A","2015",0.959,
"BRA","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"BRA","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"BRA","EDUEXP","PRY_NTRY","PC_GDP","A","2000",2.4,
"BRA","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.197,
"BRA","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.958,
"BRA","EDUEXP","PRY_NTRY","PC_GDP","A","2009",4.129,
"BRA","EDUEXP","PRY_NTRY","PC_GDP","A","2010",4.201,
"BRA","EDUEXP","PRY_NTRY","PC_GDP","A","2011",4.183,
"BRA","EDUEXP","PRY_NTRY","PC_GDP","A","2012",4.168,
"BRA","EDUEXP","PRY_NTRY","PC_GDP","A","2013",4.152,
"BRA","EDUEXP","PRY_NTRY","PC_GDP","A","2014",4.022,
"BRA","EDUEXP","PRY_NTRY","PC_GDP","A","2015",4.061,
"BRA","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"CRI","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"CRI","EDUEXP","TRY","PC_GDP","A","2000",,"M"
"CRI","EDUEXP","TRY","PC_GDP","A","2005",,"M"
"CRI","EDUEXP","TRY","PC_GDP","A","2008",,"M"
"CRI","EDUEXP","TRY","PC_GDP","A","2009",,"M"
"CRI","EDUEXP","TRY","PC_GDP","A","2010",,"M"
"CRI","EDUEXP","TRY","PC_GDP","A","2011",,"M"
"CRI","EDUEXP","TRY","PC_GDP","A","2012",,"M"
"CRI","EDUEXP","TRY","PC_GDP","A","2013",2.365,
"CRI","EDUEXP","TRY","PC_GDP","A","2014",,"M"
"CRI","EDUEXP","TRY","PC_GDP","A","2015",,"M"
"CRI","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"CRI","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"CRI","EDUEXP","PRY_NTRY","PC_GDP","A","2000",,"M"
"CRI","EDUEXP","PRY_NTRY","PC_GDP","A","2005",,"M"
"CRI","EDUEXP","PRY_NTRY","PC_GDP","A","2008",,"M"
"CRI","EDUEXP","PRY_NTRY","PC_GDP","A","2009",,"M"
"CRI","EDUEXP","PRY_NTRY","PC_GDP","A","2010",,"M"
"CRI","EDUEXP","PRY_NTRY","PC_GDP","A","2011",,"M"
"CRI","EDUEXP","PRY_NTRY","PC_GDP","A","2012",,"M"
"CRI","EDUEXP","PRY_NTRY","PC_GDP","A","2013",5.641,
"CRI","EDUEXP","PRY_NTRY","PC_GDP","A","2014",,"M"
"CRI","EDUEXP","PRY_NTRY","PC_GDP","A","2015",,"M"
"CRI","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"LTU","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"LTU","EDUEXP","TRY","PC_GDP","A","2000",,"M"
"LTU","EDUEXP","TRY","PC_GDP","A","2005",1.343,
"LTU","EDUEXP","TRY","PC_GDP","A","2008",1.346,
"LTU","EDUEXP","TRY","PC_GDP","A","2009",1.515,
"LTU","EDUEXP","TRY","PC_GDP","A","2010",1.627,
"LTU","EDUEXP","TRY","PC_GDP","A","2011",1.823,
"LTU","EDUEXP","TRY","PC_GDP","A","2012",1.741,
"LTU","EDUEXP","TRY","PC_GDP","A","2013",1.681,
"LTU","EDUEXP","TRY","PC_GDP","A","2014",1.659,
"LTU","EDUEXP","TRY","PC_GDP","A","2015",1.502,
"LTU","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2000",,"M"
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2005",,"M"
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2008",,"M"
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2009",,"M"
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.365,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2011",2.99,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2012",2.787,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2013",2.707,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2014",2.58,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2015",2.439,
"LTU","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"ZAF","EDUEXP","TRY","PC_GDP","A","1995",,"M"
"ZAF","EDUEXP","TRY","PC_GDP","A","2000",,"M"
"ZAF","EDUEXP","TRY","PC_GDP","A","2005",,"M"
"ZAF","EDUEXP","TRY","PC_GDP","A","2008",,"M"
"ZAF","EDUEXP","TRY","PC_GDP","A","2009",,"M"
"ZAF","EDUEXP","TRY","PC_GDP","A","2010",,"M"
"ZAF","EDUEXP","TRY","PC_GDP","A","2011",,"M"
"ZAF","EDUEXP","TRY","PC_GDP","A","2012",,"M"
"ZAF","EDUEXP","TRY","PC_GDP","A","2013",,"M"
"ZAF","EDUEXP","TRY","PC_GDP","A","2014",,"M"
"ZAF","EDUEXP","TRY","PC_GDP","A","2015",,"M"
"ZAF","EDUEXP","TRY","PC_GDP","A","2016",,"M"
"ZAF","EDUEXP","PRY_NTRY","PC_GDP","A","1995",,"M"
"ZAF","EDUEXP","PRY_NTRY","PC_GDP","A","2000",,"M"
"ZAF","EDUEXP","PRY_NTRY","PC_GDP","A","2005",,"M"
"ZAF","EDUEXP","PRY_NTRY","PC_GDP","A","2008",,"M"
"ZAF","EDUEXP","PRY_NTRY","PC_GDP","A","2009",,"M"
"ZAF","EDUEXP","PRY_NTRY","PC_GDP","A","2010",,"M"
"ZAF","EDUEXP","PRY_NTRY","PC_GDP","A","2011",,"M"
"ZAF","EDUEXP","PRY_NTRY","PC_GDP","A","2012",,"M"
"ZAF","EDUEXP","PRY_NTRY","PC_GDP","A","2013",,"M"
"ZAF","EDUEXP","PRY_NTRY","PC_GDP","A","2014",,"M"
"ZAF","EDUEXP","PRY_NTRY","PC_GDP","A","2015",,"M"
"ZAF","EDUEXP","PRY_NTRY","PC_GDP","A","2016",,"M"
"AUS","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"AUS","EDUEXP","PRY","PC_GDP","A","2000",1.665,
"AUS","EDUEXP","PRY","PC_GDP","A","2005",1.68,
"AUS","EDUEXP","PRY","PC_GDP","A","2008",1.705,
"AUS","EDUEXP","PRY","PC_GDP","A","2009",1.926,
"AUS","EDUEXP","PRY","PC_GDP","A","2010",2.091,
"AUS","EDUEXP","PRY","PC_GDP","A","2011",1.926,
"AUS","EDUEXP","PRY","PC_GDP","A","2012",1.815,
"AUS","EDUEXP","PRY","PC_GDP","A","2013",1.815,
"AUS","EDUEXP","PRY","PC_GDP","A","2014",1.81,
"AUS","EDUEXP","PRY","PC_GDP","A","2015",1.829,
"AUS","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"AUT","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"AUT","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"AUT","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"AUT","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"AUT","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"AUT","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"AUT","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"AUT","EDUEXP","PRY","PC_GDP","A","2012",0.845,
"AUT","EDUEXP","PRY","PC_GDP","A","2013",0.897,
"AUT","EDUEXP","PRY","PC_GDP","A","2014",0.895,
"AUT","EDUEXP","PRY","PC_GDP","A","2015",0.913,
"AUT","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"BEL","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"BEL","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"BEL","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"BEL","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"BEL","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"BEL","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"BEL","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"BEL","EDUEXP","PRY","PC_GDP","A","2012",1.57,
"BEL","EDUEXP","PRY","PC_GDP","A","2013",1.575,
"BEL","EDUEXP","PRY","PC_GDP","A","2014",1.568,
"BEL","EDUEXP","PRY","PC_GDP","A","2015",1.562,
"BEL","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"CAN","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"CAN","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"CAN","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"CAN","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"CAN","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"CAN","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"CAN","EDUEXP","PRY","PC_GDP","A","2011",2.101,
"CAN","EDUEXP","PRY","PC_GDP","A","2012",2.074,
"CAN","EDUEXP","PRY","PC_GDP","A","2013",2.049,
"CAN","EDUEXP","PRY","PC_GDP","A","2014",2.026,
"CAN","EDUEXP","PRY","PC_GDP","A","2015",2.063,
"CAN","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"CZE","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"CZE","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"CZE","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"CZE","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"CZE","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"CZE","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"CZE","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"CZE","EDUEXP","PRY","PC_GDP","A","2012",0.747,
"CZE","EDUEXP","PRY","PC_GDP","A","2013",0.761,
"CZE","EDUEXP","PRY","PC_GDP","A","2014",0.777,
"CZE","EDUEXP","PRY","PC_GDP","A","2015",0.8,
"CZE","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"DNK","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"DNK","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"DNK","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"DNK","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"DNK","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"DNK","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"DNK","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"DNK","EDUEXP","PRY","PC_GDP","A","2012",2.195,
"DNK","EDUEXP","PRY","PC_GDP","A","2013",2.159,
"DNK","EDUEXP","PRY","PC_GDP","A","2014",2.112,
"DNK","EDUEXP","PRY","PC_GDP","A","2015",,"M"
"DNK","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"FIN","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"FIN","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"FIN","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"FIN","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"FIN","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"FIN","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"FIN","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"FIN","EDUEXP","PRY","PC_GDP","A","2012",1.328,
"FIN","EDUEXP","PRY","PC_GDP","A","2013",1.338,
"FIN","EDUEXP","PRY","PC_GDP","A","2014",1.373,
"FIN","EDUEXP","PRY","PC_GDP","A","2015",1.441,
"FIN","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"FRA","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"FRA","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"FRA","EDUEXP","PRY","PC_GDP","A","2005",0.805,
"FRA","EDUEXP","PRY","PC_GDP","A","2008",1.105,
"FRA","EDUEXP","PRY","PC_GDP","A","2009",1.177,
"FRA","EDUEXP","PRY","PC_GDP","A","2010",1.171,
"FRA","EDUEXP","PRY","PC_GDP","A","2011",1.154,
"FRA","EDUEXP","PRY","PC_GDP","A","2012",1.171,
"FRA","EDUEXP","PRY","PC_GDP","A","2013",1.182,
"FRA","EDUEXP","PRY","PC_GDP","A","2014",1.183,
"FRA","EDUEXP","PRY","PC_GDP","A","2015",1.179,
"FRA","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"DEU","EDUEXP","PRY","PC_GDP","A","2005",0.677,
"DEU","EDUEXP","PRY","PC_GDP","A","2008",0.633,
"DEU","EDUEXP","PRY","PC_GDP","A","2010",0.698,
"DEU","EDUEXP","PRY","PC_GDP","A","2011",0.667,
"DEU","EDUEXP","PRY","PC_GDP","A","2012",0.647,
"DEU","EDUEXP","PRY","PC_GDP","A","2013",0.646,
"DEU","EDUEXP","PRY","PC_GDP","A","2014",0.648,
"DEU","EDUEXP","PRY","PC_GDP","A","2015",0.64,
"DEU","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"GRC","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"GRC","EDUEXP","PRY","PC_GDP","A","2000",,"M"
"GRC","EDUEXP","PRY","PC_GDP","A","2005",,"M"
"GRC","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"GRC","EDUEXP","PRY","PC_GDP","A","2009",,"M"
"GRC","EDUEXP","PRY","PC_GDP","A","2010",,"M"
"GRC","EDUEXP","PRY","PC_GDP","A","2011",,"M"
"GRC","EDUEXP","PRY","PC_GDP","A","2012",1.197,
"GRC","EDUEXP","PRY","PC_GDP","A","2013",1.235,
"GRC","EDUEXP","PRY","PC_GDP","A","2014",1.281,
"GRC","EDUEXP","PRY","PC_GDP","A","2015",1.298,
"GRC","EDUEXP","PRY","PC_GDP","A","2016",,"M"
"HUN","EDUEXP","PRY","PC_GDP","A","1995",,"M"
"HUN","EDUEXP","PRY","PC_GDP","A","2000",0.848,
"HUN","EDUEXP","PRY","PC_GDP","A","2005",0.894,
"HUN","EDUEXP","PRY","PC_GDP","A","2008",,"M"
"HUN","EDUEXP","PRY","PC_GDP","A","2009",,"M"
